pitchId,game_id,homeScore,awayScore,strike,ball,out,base1,base2,base3,pitcher,picher_name,batter,batter_name,pitch_num,x,y,topSz,bottomSz,stance,result,stuff,speed,pitch_type,inning,umpire,umpire_id
211024_143934,20211024WOKT02021,2,1,2,1,2,0,0,8,69343,요키시,64004,김민혁,3,-1.1486853005251698,1.214272965758925,3.375,1.54878,L,Ball,Curve,126,LO,2,전일수,2
211024_143951,20211024WOKT02021,2,1,2,2,2,0,0,8,69343,요키시,64004,김민혁,4,-1.2297810496944,0.3422256743985667,3.375,1.54878,L,Ball,Curve,127,LO,2,전일수,2
211024_144013,20211024WOKT02021,2,1,2,3,2,0,0,8,69343,요키시,64004,김민혁,5,1.5199980807484887,3.441546807242132,3.375,1.54878,L,Ball,2-Seam,143,LO,2,전일수,2
211024_144031,20211024WOKT02021,2,1,3,3,2,0,0,8,69343,요키시,64004,김민혁,6,-0.1644910565310453,2.7415044143524683,3.375,1.54878,L,Strike,2-Seam,141,LO,2,전일수,2
211024_143633,20211024WOKT02021,1,1,1,0,1,7,6,0,69343,요키시,64006,심우준,1,0.6544246608037163,1.6750655403285548,3.44,1.62,R,Swing,Change-up,129,LO,2,전일수,2
211024_143654,20211024WOKT02021,1,1,1,1,1,7,6,0,69343,요키시,64006,심우준,2,-0.2339141149199428,0.9152517730151926,3.44,1.62,R,Ball,Change-up,129,LO,2,전일수,2
211024_143718,20211024WOKT02021,1,1,1,2,1,7,6,0,69343,요키시,64006,심우준,3,0.5905018031491234,0.9834884046404596,3.44,1.62,R,Ball,2-Seam,142,LO,2,전일수,2
211024_143739,20211024WOKT02021,1,1,1,3,1,7,6,0,69343,요키시,64006,심우준,4,-0.7492116537241065,1.5523280486038848,3.44,1.62,R,Ball,2-Seam,143,LO,2,전일수,2
211024_143800,20211024WOKT02021,1,1,1,3,1,7,6,0,69343,요키시,64006,심우준,5,0.579647632711144,2.9991924437735022,3.44,1.62,R,Hit,2-Seam,141,LO,2,전일수,2
211024_143339,20211024WOKT02021,1,1,1,0,1,6,0,0,69343,요키시,73113,박경수,1,0.0649305992699271,1.639420797275888,3.21455,1.40787,R,Swing,Change-up,129,LO,2,전일수,2
211024_143359,20211024WOKT02021,1,1,1,1,1,6,0,0,69343,요키시,73113,박경수,2,0.2939879528693985,1.3257850599440224,3.21455,1.40787,R,Ball,Change-up,130,LO,2,전일수,2
211024_143419,20211024WOKT02021,1,1,2,1,1,6,0,0,69343,요키시,73113,박경수,3,-0.0245506545299612,1.8713490006732527,3.21455,1.40787,R,Strike,Curve,126,LO,2,전일수,2
211024_143442,20211024WOKT02021,1,1,2,1,1,6,0,0,69343,요키시,73113,박경수,4,0.8841412706403827,2.001874098138838,3.21455,1.40787,R,Foul,Curve,127,LO,2,전일수,2
211024_143507,20211024WOKT02021,1,1,2,1,1,6,0,0,69343,요키시,73113,박경수,5,0.4360728161542464,2.0147774727792083,3.21455,1.40787,R,Hit,2-Seam,144,LO,2,전일수,2
211024_143058,20211024WOKT02021,0,1,0,1,1,0,4,0,69343,요키시,78548,장성우,1,-1.5908387314419543,0.6191515304290598,3.3043,1.51217,R,Ball,Curve,125,LO,2,전일수,2
211024_143125,20211024WOKT02021,0,1,0,1,1,0,4,0,69343,요키시,78548,장성우,2,0.040913805089179,2.6752487999422563,3.3043,1.51217,R,Hit,Change-up,130,LO,2,전일수,2
211024_142955,20211024WOKT02021,0,1,0,1,0,0,4,0,69343,요키시,68730,호잉,1,-0.9721766650719276,1.6922758988143085,3.73334,1.81706,L,Ball,Curve,123,LO,2,전일수,2
211024_143014,20211024WOKT02021,0,1,0,1,0,0,4,0,69343,요키시,68730,호잉,2,-0.2046034137567491,2.859115927427509,3.73334,1.81706,L,Hit,2-Seam,143,LO,2,전일수,2
211024_142830,20211024WOKT02021,0,1,1,0,0,0,0,0,69343,요키시,74339,유한준,1,-0.1871293968973775,3.2540374267374235,3.69858,1.72,R,Strike,2-Seam,140,LO,2,전일수,2
211024_142842,20211024WOKT02021,0,1,2,0,0,0,0,0,69343,요키시,74339,유한준,2,-0.8766784005359229,2.944210707210368,3.69858,1.72,R,Strike,2-Seam,141,LO,2,전일수,2
211024_142857,20211024WOKT02021,0,1,2,0,0,0,0,0,69343,요키시,74339,유한준,3,0.1240233407466979,2.808551003581172,3.69858,1.72,R,Hit,2-Seam,141,LO,2,전일수,2
211024_142509,20211024WOKT02021,0,1,1,0,2,1,0,0,50040,데스파이네,67304,김혜성,1,-0.9128234300484036,2.368554359163933,3.27313,1.52795,L,Strike,2-Seam,145,RO,2,전일수,2
